customerID,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
0980-FEXWF,DSL,0,0,1,0,0,0
7486-KSRVI,Fiber optic,0,0,0,1,1,1
8443-WVPSS,Fiber optic,0,1,0,1,1,1
3006-XIMLN,Fiber optic,0,0,0,0,1,1
8218-FFJDS,DSL,1,1,0,1,1,1
1986-PHGZF,DSL,1,1,0,0,0,0
9965-YOKZB,Fiber optic,0,0,0,0,0,1
0504-HHAPI,Fiber optic,0,0,1,0,0,1
9360-OMDZZ,Fiber optic,0,0,0,0,1,1
6305-YLBMM,Fiber optic,0,1,1,1,1,1
0345-XMMUG,Fiber optic,0,1,1,1,1,1
8024-XNAFQ,Fiber optic,1,1,1,1,0,1
3647-GMGDH,Fiber optic,0,0,1,0,1,1
2988-GBIVW,Fiber optic,1,0,0,0,0,1
7036-ZZKBD,DSL,0,0,1,1,0,1
3791-LGQCY,Fiber optic,0,0,1,0,1,1
0265-PSUAE,Fiber optic,1,0,1,0,1,1
9128-CPXKI,Fiber optic,0,0,1,0,1,1
0129-KPTWJ,Fiber optic,0,0,1,0,1,1
8166-ZZTFS,DSL,0,1,1,0,1,1
5855-EIBDE,Fiber optic,1,1,1,1,0,1
5365-LLFYV,DSL,0,0,0,0,0,0
5956-YHHRX,Fiber optic,0,1,1,0,1,1
6008-NAIXK,DSL,0,1,1,0,1,1
2956-GGUCQ,Fiber optic,1,0,0,0,0,0
1928-BXYIV,DSL,1,1,0,0,0,0
5760-FXFVO,Fiber optic,1,1,0,0,0,0
6595-COKXZ,DSL,0,0,0,0,0,0
0961-ZWLVI,Fiber optic,1,1,1,0,1,1
5181-OABFK,DSL,1,1,1,0,0,0
4007-NHVHI,Fiber optic,1,1,0,0,0,1
7816-VGHTO,DSL,0,1,1,1,0,0
7550-WIQVA,Fiber optic,1,1,1,0,1,1
7544-ZVIKX,Fiber optic,0,0,1,1,1,1
0016-QLJIS,DSL,1,1,1,1,1,1
7508-DQAKK,DSL,1,1,1,1,1,1
5176-OLSKT,DSL,1,1,1,0,0,0
9356-AXGMP,Fiber optic,1,0,1,1,1,1
0362-ZBZWJ,Fiber optic,0,0,0,0,0,1
8979-CAMGB,Fiber optic,0,0,1,1,1,1
7581-EBBOU,DSL,0,1,1,1,1,0
4274-OWWYO,Fiber optic,0,1,0,0,0,0
5073-RZGBK,DSL,1,1,1,1,0,1
1541-ETJZO,DSL,0,0,1,1,0,0
2192-CKRLV,DSL,1,1,1,0,0,1
6119-SPUDB,DSL,1,0,1,1,0,0
6522-OIQSX,DSL,0,1,1,0,1,1
7813-ZGGAW,Fiber optic,0,0,1,1,1,0
1319-YLZJG,Fiber optic,1,1,1,0,0,0
4106-HADHQ,DSL,1,0,1,1,1,1
0723-FDLAY,DSL,0,1,1,1,1,1
3050-RLLXC,DSL,1,1,1,1,1,0
9298-WGMRW,Fiber optic,1,1,1,1,1,1
2369-UAPKZ,Fiber optic,0,1,1,0,1,1
3088-LHEFH,Fiber optic,1,0,0,0,0,0
2778-OCLGR,DSL,1,0,0,0,0,1
6583-KQJLK,Fiber optic,0,1,0,0,1,1
6681-ZSEXG,DSL,0,1,1,0,0,0
6116-RFVHN,Fiber optic,0,0,1,0,1,1
0637-KVDLV,Fiber optic,0,0,0,0,0,0
6633-MPWBS,DSL,0,0,0,1,0,0
0373-AIVNJ,DSL,1,1,1,0,0,0
5729-KLZAR,Fiber optic,0,0,0,0,0,1
8849-AYPTR,Fiber optic,0,0,0,0,1,1
9518-IMLHK,DSL,1,1,1,1,1,0
1582-RAFML,DSL,0,1,0,1,0,0
8740-CRYFY,Fiber optic,0,0,0,0,1,0
3569-VLDHH,DSL,1,1,1,1,1,0
7594-LZNWR,Fiber optic,0,0,0,0,0,0
4001-TSBTV,Fiber optic,0,1,1,0,1,0
2962-XPMCQ,DSL,0,0,0,0,0,0
8727-XDPUD,DSL,0,0,0,0,1,0
1043-UXOVO,Fiber optic,1,1,1,1,1,1
1678-FYZOW,Fiber optic,0,0,0,0,1,0
5795-BKOYE,DSL,0,1,1,1,0,0
8627-EHGIP,DSL,0,1,1,0,1,1
7402-PWYJJ,Fiber optic,0,0,0,1,0,1
5480-TBGPH,Fiber optic,0,1,1,0,1,1
0018-NYROU,Fiber optic,0,0,0,0,0,0
7501-VTYLJ,DSL,0,1,0,0,0,0
0480-BIXDE,Fiber optic,0,0,1,0,1,1
5895-QSXOD,Fiber optic,0,0,0,0,0,0
6175-IRFIT,Fiber optic,0,0,0,0,0,1
8760-ZRHKE,DSL,1,1,0,0,1,0
8854-CCVSQ,Fiber optic,0,1,0,0,0,0
6749-UTDVX,Fiber optic,0,1,1,0,1,1
5542-DHSXL,DSL,1,1,0,0,0,0
9102-OXKFY,DSL,0,0,1,0,0,0
0511-JTEOY,Fiber optic,0,0,0,0,0,0
5216-WASFJ,Fiber optic,0,0,0,0,0,1
7067-KSAZT,Fiber optic,0,1,1,0,1,1
2284-VFLKH,Fiber optic,0,0,1,1,1,1
3807-BPOMJ,Fiber optic,1,0,0,0,1,1
3892-NXAZG,Fiber optic,1,1,1,1,1,1
4948-WBBKL,Fiber optic,0,0,0,0,0,0
9300-AGZNL,Fiber optic,0,0,0,0,1,1
0988-AADSA,DSL,1,1,1,1,0,1
9972-NKTFD,DSL,0,1,0,1,0,0
3717-LNXKW,Fiber optic,1,0,0,0,1,0
5734-EJKXG,Fiber optic,1,1,1,1,1,1
9695-IDRZR,Fiber optic,1,1,1,1,1,1
8144-DGHXP,DSL,1,0,1,1,1,1
1112-CUNAO,Fiber optic,0,1,0,0,0,1
5175-AOBHI,DSL,0,0,0,0,0,0
5174-RNGBH,DSL,0,1,0,1,1,0
8631-WUXGY,Fiber optic,0,1,1,0,1,1
7270-BDIOA,Fiber optic,0,0,0,1,1,0
9565-JSNFM,Fiber optic,0,0,0,0,0,0
5906-DVAPM,DSL,1,1,0,1,1,0
8348-JLBUG,Fiber optic,1,0,1,0,0,0
5641-DMBFJ,DSL,1,0,1,1,1,1
9200-NLNPD,DSL,0,0,1,1,1,1
2664-XJZNO,Fiber optic,1,0,1,1,1,1
9732-KPKBW,DSL,1,0,0,1,0,0
3339-EAQNV,Fiber optic,0,1,0,0,1,1
0921-OHLVP,Fiber optic,0,0,0,0,0,1
3389-YGYAI,Fiber optic,0,1,1,0,1,1
9560-ARGQJ,Fiber optic,0,0,0,0,1,0
8350-NYMVI,DSL,0,1,1,1,0,0
1600-DILPE,DSL,0,0,0,0,0,0
0536-ESJEP,DSL,1,1,0,0,1,1
4654-GGUII,DSL,1,1,0,1,0,0
6478-HRRCZ,DSL,1,1,0,1,0,1
2360-RDGRO,Fiber optic,1,0,1,0,1,1
0584-BJQGZ,DSL,1,1,1,1,1,0
5134-IKDAY,Fiber optic,0,0,0,0,0,0
1360-XFJMR,Fiber optic,0,1,1,1,1,1
3070-DVEYC,Fiber optic,0,0,0,0,0,0
5730-RIITO,DSL,1,1,0,0,0,0
9058-MJLZC,Fiber optic,1,0,0,0,1,1
5707-ORNDZ,DSL,1,0,0,0,0,0
0056-EPFBG,DSL,1,0,1,1,0,0
8993-IZEUX,Fiber optic,0,0,0,0,0,0
8696-JKZNU,Fiber optic,0,0,0,0,0,0
5380-AFSSK,Fiber optic,0,0,0,0,1,1
8190-ZTQFB,DSL,0,0,1,0,1,1
0931-MHTEM,Fiber optic,1,1,0,0,1,1
2055-PDADH,Fiber optic,0,0,0,0,0,0
0440-UEDAI,Fiber optic,0,1,1,1,0,1
1337-BOZWO,DSL,0,1,1,0,1,0
0868-VJRDR,Fiber optic,1,1,0,1,1,1
8714-EUHJO,Fiber optic,0,1,0,0,0,1
6344-SFJVH,DSL,0,0,0,0,0,0
3950-VPYJB,DSL,1,1,0,1,0,0
8041-TMEID,Fiber optic,1,1,1,0,1,1
7321-ZNSLA,DSL,1,1,0,1,0,0
6941-KXRRV,DSL,0,1,0,0,0,1
3721-CNEYS,Fiber optic,0,0,0,0,0,0
9475-NNDGC,Fiber optic,0,1,1,1,1,1
1355-KUSBG,DSL,0,0,0,0,0,0
3688-FTHLT,DSL,0,0,0,0,0,1
0899-LIIBW,Fiber optic,0,0,1,0,1,1
2568-OIADY,Fiber optic,0,0,1,0,1,1
1384-RCUXW,Fiber optic,0,1,0,0,0,0
5825-XJOCM,DSL,1,1,1,0,0,0
6848-YLDFR,DSL,0,1,0,1,1,1
8125-QPFJD,DSL,1,0,1,1,1,1
1193-RTSLK,Fiber optic,1,1,1,0,0,0
2302-ANTDP,Fiber optic,1,1,1,1,1,1
5923-GXUOC,Fiber optic,1,1,1,0,1,1
4973-RLZVI,DSL,1,1,1,1,1,0
7869-ZYDST,DSL,0,0,0,0,1,0
4501-UYKBC,DSL,0,0,1,1,0,1
2305-MRGLV,Fiber optic,0,0,0,1,0,0
8404-VIOMB,DSL,1,1,1,1,1,1
5233-GEEAX,DSL,0,0,1,0,0,0
2359-KLTEK,Fiber optic,0,0,1,0,1,1
5304-EFJLP,Fiber optic,0,1,1,1,1,1
4393-RYCRE,Fiber optic,1,1,1,0,1,1
9746-MDMBK,Fiber optic,1,1,1,1,1,1
3162-ZJZFU,Fiber optic,0,1,0,1,1,0
8404-GFGCZ,DSL,0,0,1,0,1,0
8875-AKBYH,Fiber optic,0,0,0,0,1,0
4432-ADRLB,DSL,0,0,0,0,0,0
0533-UCAAU,DSL,0,1,1,0,1,0
1394-SUIUH,Fiber optic,1,1,0,1,0,0
3521-MNKLV,DSL,0,0,1,0,0,0
2533-TIBIX,DSL,1,0,0,0,0,0
8993-PHFWD,DSL,0,0,0,0,0,0
1565-RHDJD,Fiber optic,0,1,1,0,0,0
7137-RYLPP,Fiber optic,0,0,0,0,1,0
3765-JXVKY,Fiber optic,0,1,0,0,0,0
5092-STPKP,DSL,1,0,0,1,0,0
7330-WZLNC,Fiber optic,0,1,0,0,1,0
0114-PEGZZ,Fiber optic,0,1,1,0,1,1
8639-NHQEI,Fiber optic,1,1,0,0,1,0
3957-LXOLK,Fiber optic,0,1,1,0,1,1
3720-DBRWL,DSL,1,1,1,1,1,1
6635-MYYYZ,DSL,1,1,1,1,1,1
8565-WUXZU,Fiber optic,1,1,0,1,0,0
5281-BUZGT,Fiber optic,1,0,0,0,1,0
4994-OBRSZ,DSL,1,1,1,1,0,1
0562-FGDCR,DSL,1,1,0,1,1,0
2436-QBZFP,DSL,0,1,0,0,1,0
3420-YJLQT,Fiber optic,0,1,0,0,0,0
8242-PDSGJ,DSL,1,0,1,1,0,0
0089-IIQKO,Fiber optic,0,0,0,1,1,1
7839-NUIAA,DSL,1,1,0,0,0,0
6075-QMNRR,DSL,1,0,0,0,0,0
5378-IKEEG,DSL,0,0,0,0,1,0
5966-EMAZU,Fiber optic,1,0,1,1,1,1
0440-EKDCF,DSL,0,1,1,1,0,0
2718-GAXQD,DSL,0,0,0,0,0,0
2055-BFOCC,DSL,1,1,1,1,1,1
8180-AKMJV,DSL,0,0,0,0,0,0
4298-OYIFC,Fiber optic,0,0,1,1,1,1
5566-SOEZD,Fiber optic,1,1,0,0,0,0
9842-EFSYY,DSL,1,1,1,0,1,1
2272-WUSPA,Fiber optic,1,1,1,0,1,1
3898-GUYTS,Fiber optic,1,1,0,1,1,0
0930-EHUZA,DSL,1,1,1,1,1,0
6413-XKKPU,Fiber optic,1,0,1,0,1,0
3703-KBKZP,Fiber optic,0,0,0,0,0,0
2626-URJFX,DSL,0,0,0,0,0,0
4973-MGTON,DSL,1,1,1,1,1,1
2612-RRIDN,Fiber optic,0,0,0,0,1,0
4735-ASGMA,Fiber optic,0,0,1,0,1,1
3446-QDSZF,DSL,0,0,0,0,1,0
3669-LVWZB,DSL,0,1,0,0,1,1
6892-EZDTG,Fiber optic,0,1,0,0,1,0
5117-IFGPS,Fiber optic,0,0,0,0,0,1
7379-FNIUJ,Fiber optic,1,1,0,0,1,1
9725-SCPZG,Fiber optic,0,0,0,0,1,1
5884-GCYMI,Fiber optic,0,0,0,0,0,0
3217-FZDMN,Fiber optic,0,0,1,0,1,1
0060-FUALY,Fiber optic,1,1,0,0,1,0
7480-QNVZJ,Fiber optic,0,0,0,0,1,1
6954-OOYZZ,DSL,0,0,0,0,0,0
7088-FBAWU,DSL,1,1,0,0,1,1
8313-AFGBW,DSL,0,1,1,0,1,1
3943-KDREE,Fiber optic,0,0,0,0,0,0
9239-ZBZZV,DSL,0,0,1,0,1,1
3097-IDVPU,DSL,0,0,0,0,0,0
4398-HSCJH,DSL,0,0,0,1,1,0
2197-OMWGI,DSL,0,1,1,0,1,1
9795-VOWON,DSL,0,0,0,0,0,0
7852-LECYP,Fiber optic,1,1,0,0,0,1
4430-UZIPO,DSL,0,1,0,1,0,0
4822-LPTYJ,Fiber optic,0,1,1,0,1,1
8165-CBKXO,DSL,0,1,1,0,1,1
4855-SNKMY,DSL,0,0,0,0,0,0
8008-HAWED,DSL,0,0,1,0,1,1
7124-UGSUR,Fiber optic,0,1,1,0,1,1
1862-SKORY,DSL,0,1,0,0,1,0
5236-XMZJY,DSL,1,1,1,0,0,0
4827-DPADN,DSL,1,0,1,1,1,1
2694-CIUMO,Fiber optic,0,0,0,1,0,0
0909-SDHNU,DSL,1,0,0,0,0,0
4647-XXZAM,DSL,0,0,0,0,0,0
1502-XFCVR,Fiber optic,1,1,1,0,1,1
7740-KKCXF,DSL,0,1,0,0,0,0
5360-XGYAZ,DSL,1,1,1,1,1,1
9692-TUSXH,Fiber optic,1,0,0,0,1,1
7912-SYRQT,Fiber optic,0,0,0,0,0,0
3557-HTYWR,DSL,1,1,0,1,0,1
4816-JBHOV,DSL,0,0,0,0,0,0
8920-NAVAY,Fiber optic,0,1,1,1,1,1
5600-PDUJF,DSL,0,0,0,1,0,0
8292-TYSPY,DSL,0,0,1,1,0,0
0567-XRHCU,DSL,1,0,1,0,0,1
1867-BDVFH,Fiber optic,0,0,0,0,0,0
2067-QYTCF,Fiber optic,0,1,1,1,1,1
2359-QWQUL,Fiber optic,1,0,1,1,1,1
9103-TCIHJ,DSL,1,0,0,0,0,0
0052-DCKON,Fiber optic,1,1,1,1,1,1
3654-ARMGP,DSL,0,1,1,1,1,1
9699-UBQFS,Fiber optic,1,1,0,0,1,0
1261-FWTTE,DSL,0,0,0,0,0,1
3528-HFRIQ,DSL,0,1,1,0,1,1
0708-SJDIS,DSL,0,0,0,1,1,0
2073-QBVBI,DSL,0,1,0,1,0,0
3320-VEOYC,Fiber optic,0,0,0,0,1,1
6617-WLBQC,Fiber optic,1,0,0,0,0,0
2599-CIPQE,Fiber optic,1,1,1,1,1,1
6653-CBBOM,Fiber optic,0,0,0,0,0,0
7326-RIGQZ,Fiber optic,0,0,0,0,0,0
3247-ZVOUO,Fiber optic,0,0,0,0,0,1
0254-FNMCI,Fiber optic,1,1,1,1,1,1
1848-LBZHY,DSL,1,0,0,0,0,0
6101-IMRMM,Fiber optic,0,0,1,0,1,1
8118-TJAFG,Fiber optic,0,1,0,1,1,1
5429-LWCMV,Fiber optic,0,1,0,0,0,1
9758-MFWGD,DSL,0,1,0,0,0,0
3955-JBZZM,Fiber optic,0,0,0,0,1,0
1268-ASBGA,Fiber optic,0,0,0,0,0,1
8943-URTMR,Fiber optic,0,0,0,0,1,0
4713-LZDRV,Fiber optic,0,0,0,0,0,1
9909-IDLEK,Fiber optic,0,1,0,1,1,0
4325-NFSKC,Fiber optic,1,0,0,0,1,0
9927-DSWDF,Fiber optic,1,1,0,1,1,1
9500-LTVBP,Fiber optic,0,0,0,1,0,0
7252-NTGSS,DSL,0,0,0,0,0,0
8149-AIQCG,Fiber optic,0,0,0,0,0,0
1360-JYXKQ,Fiber optic,0,0,1,1,1,1
7762-URZQH,Fiber optic,1,0,1,0,1,1
0899-WZRSD,Fiber optic,1,0,0,1,1,1
3255-GRXMG,DSL,0,0,0,0,0,0
4828-FAZPK,Fiber optic,0,1,0,0,0,0
6094-ZIVKX,DSL,1,0,1,0,0,0
3262-EIDHV,DSL,1,0,1,1,1,1
7354-OIJLX,Fiber optic,0,0,0,0,0,0
1376-HHBDV,DSL,1,0,0,0,0,0
6907-NZZIJ,Fiber optic,0,1,0,0,1,1
6133-OZILE,DSL,0,0,1,1,0,0
4135-FRWKJ,DSL,1,0,1,1,1,0
2911-UREFD,DSL,1,0,1,0,1,1
3744-ZRRDZ,Fiber optic,0,1,0,0,0,0
5673-TIYIB,DSL,0,1,1,1,0,0
7191-ADRGF,DSL,0,1,1,0,1,1
5018-LXQQG,DSL,1,0,0,1,0,1
1602-IJQQE,Fiber optic,0,0,0,0,0,0
4628-WQCQQ,Fiber optic,0,0,1,0,1,0
1746-TGTWV,Fiber optic,0,0,1,0,0,0
5995-SNNEW,Fiber optic,0,1,1,0,1,1
8050-WYBND,DSL,0,0,1,0,1,1
4879-GZLFH,Fiber optic,0,0,1,0,1,1
1644-IRKSF,Fiber optic,0,0,1,0,1,1
9402-ROUMJ,Fiber optic,1,0,1,1,0,1
2507-QZPQS,Fiber optic,0,1,0,1,0,1
7159-NOKYQ,Fiber optic,0,1,1,0,0,1
5707-ZMDJP,DSL,1,1,0,1,1,0
7136-IHZJA,DSL,1,1,0,1,0,1
7074-STDCN,DSL,0,0,0,1,0,1
0277-BKSQP,DSL,0,0,0,0,1,0
6502-HCJTI,Fiber optic,1,1,0,0,0,1
2606-RMDHZ,DSL,0,1,0,0,0,0
2676-SSLTO,DSL,0,0,0,1,1,0
6266-QHOJZ,Fiber optic,1,1,0,1,0,0
7269-JISCY,DSL,0,0,0,0,0,0
0363-SVHYR,DSL,1,1,1,1,1,1
8547-NSBBO,Fiber optic,1,1,1,1,0,0
8258-GSTJK,Fiber optic,0,0,0,0,0,0
9940-RHLFB,Fiber optic,0,0,1,0,0,0
6591-QGOYB,Fiber optic,1,1,1,1,1,0
9070-BCKQP,Fiber optic,1,0,1,1,1,1
6421-SZVEM,Fiber optic,1,0,0,0,0,1
2995-UPRYS,Fiber optic,0,1,0,1,1,1
8878-RYUKI,DSL,0,0,1,0,0,1
9633-DENPU,DSL,0,1,0,0,1,0
7811-JIVPF,DSL,0,0,1,0,0,0
7113-HIPFI,DSL,1,1,1,1,0,0
8541-QVFKM,Fiber optic,0,0,0,0,0,0
6686-YPGHK,Fiber optic,1,0,0,0,0,1
9258-CNWAC,Fiber optic,1,1,1,1,1,1
5371-VYLSX,Fiber optic,1,1,0,0,0,0
6374-AFWOX,DSL,1,1,1,1,0,0
4759-TRPLW,Fiber optic,0,0,0,0,0,0
5317-FLPJF,DSL,1,0,1,1,1,1
7621-VPNET,Fiber optic,0,0,1,1,0,0
6034-YMTOB,Fiber optic,0,0,0,1,0,0
8563-IIOXK,DSL,1,0,0,0,0,0
4903-CNOZC,DSL,0,1,1,0,0,1
4353-HYOJD,DSL,0,1,0,0,0,0
8020-BWHYL,Fiber optic,0,1,0,0,0,0
2982-VPSGI,Fiber optic,0,0,0,0,1,1
4188-FRABG,Fiber optic,1,1,1,1,1,0
8199-ZLLSA,Fiber optic,1,1,1,1,1,1
4128-ETESU,Fiber optic,0,0,1,0,1,1
0620-DLSLK,Fiber optic,0,0,0,0,1,0
4625-EWPTF,DSL,1,0,0,0,0,0
5980-NOPLP,Fiber optic,0,0,0,0,1,1
3850-OKINF,DSL,1,0,0,0,1,0
6892-XPFPU,Fiber optic,0,1,1,0,1,1
8010-EZLOU,Fiber optic,0,1,0,0,0,0
3295-YVUSR,Fiber optic,0,0,0,0,0,0
8016-NCFVO,Fiber optic,1,1,1,1,1,1
4119-ZYPZY,Fiber optic,0,1,0,1,1,1
7577-SWIFR,Fiber optic,0,0,0,0,1,1
6408-OTUBZ,Fiber optic,1,1,1,1,1,0
5204-HMGYF,DSL,1,1,1,1,1,1
1078-TDCRN,DSL,0,1,0,0,0,0
3797-FKOGQ,Fiber optic,0,0,0,0,0,1
7622-NXQZR,DSL,0,0,0,1,0,0
6196-HBOBZ,Fiber optic,1,1,1,0,1,0
5439-WIKXB,Fiber optic,0,1,0,0,1,1
9874-QLCLH,Fiber optic,1,0,1,0,1,1
8294-UIMBA,Fiber optic,0,0,0,1,1,1
8109-YUOHE,DSL,1,1,0,0,0,0
5840-NVDCG,DSL,1,1,0,1,0,1
5928-QLDHB,Fiber optic,0,0,0,0,0,0
9840-EFJQB,Fiber optic,0,1,0,0,0,0
0696-UKTOX,DSL,0,1,0,1,0,0
3472-OAOOR,DSL,1,1,0,0,0,0
6135-OZQVA,DSL,1,0,0,0,0,0
8062-YBDOE,Fiber optic,0,0,0,0,0,0
2252-JHJGE,Fiber optic,1,0,1,0,1,1
4188-PCPIG,DSL,1,1,0,1,1,0
6000-APYLU,Fiber optic,0,0,0,0,0,1
7105-BENQF,DSL,1,0,1,0,0,1
3566-VVORZ,DSL,0,0,0,0,0,0
2480-SQIOB,DSL,0,0,0,0,0,0
0947-IDHRQ,Fiber optic,0,0,0,0,1,0
0128-MKWSG,DSL,1,0,0,1,0,1
3672-YITQD,Fiber optic,0,0,0,0,0,1
4350-ZTLPI,Fiber optic,0,1,1,1,1,1
9048-JVYVF,DSL,0,0,0,1,1,1
0361-HJRDX,DSL,1,1,1,1,1,1
5727-MYATE,DSL,1,1,1,1,1,1
8988-ECPJR,Fiber optic,0,1,0,0,0,0
7570-WELNY,Fiber optic,1,1,0,0,0,0
3021-VLNRJ,DSL,1,0,1,1,1,0
3776-EKTKM,DSL,0,0,0,0,1,0
2080-CAZNM,Fiber optic,0,1,1,0,1,1
1028-FFNJK,Fiber optic,0,0,0,1,1,1
6907-FLBER,DSL,0,1,0,0,0,0
3001-UNBTL,Fiber optic,0,0,1,0,1,1
5982-PSMKW,DSL,1,1,1,1,1,1
1902-XBTFB,Fiber optic,0,1,1,0,1,0
1676-MQAOA,DSL,1,1,1,1,1,0
0786-IVLAW,Fiber optic,0,1,1,0,1,1
7566-DSRLQ,Fiber optic,0,1,1,1,1,1
0643-OKLRP,Fiber optic,1,0,0,0,0,0
7245-JMTTQ,Fiber optic,0,1,1,1,1,1
6050-IJRHS,Fiber optic,0,1,1,0,1,1
8591-TKMZH,Fiber optic,1,1,0,1,1,1
0734-OXWBT,DSL,0,0,0,1,1,1
4282-ACRXS,DSL,0,0,0,0,0,0
0365-TRTPY,Fiber optic,1,1,1,0,0,0
7349-ALMUX,DSL,1,1,1,1,0,0
9381-NDKME,DSL,0,0,1,0,0,1
6502-KUGLL,DSL,1,1,0,1,0,0
1841-YSJGV,Fiber optic,1,1,0,1,1,1
2794-XIMMO,DSL,0,1,1,1,1,1
8382-SHQEH,Fiber optic,0,0,0,0,0,1
3511-BFTJW,DSL,1,1,1,0,0,0
7668-XCFYV,Fiber optic,0,0,0,0,1,1
2983-ZANRP,Fiber optic,0,1,0,0,0,0
3034-ZBEQN,DSL,0,1,1,0,0,0
2282-YGNOR,DSL,1,0,1,1,0,0
5336-UFNZP,Fiber optic,0,1,1,0,1,1
6854-EXGSF,DSL,1,1,1,0,0,0
9233-PSYHO,Fiber optic,0,0,1,0,1,1
5376-PCKNB,Fiber optic,0,1,1,0,1,1
4060-LDNLU,Fiber optic,0,0,0,0,1,1
3589-PPVKW,DSL,0,0,0,0,0,0
8327-LZKAS,Fiber optic,0,0,1,1,1,1
5887-IKKYO,Fiber optic,0,0,1,1,0,1
1075-BGWOH,Fiber optic,0,0,1,0,1,1
0302-JOIVN,Fiber optic,0,1,1,0,1,1
3858-XHYJO,Fiber optic,1,0,1,0,1,1
4299-SIMNS,Fiber optic,1,0,0,0,0,0
7025-IWFHT,Fiber optic,0,1,0,1,1,0
6261-LHRTG,DSL,0,1,1,0,0,0
7841-FCRQD,DSL,0,1,0,1,0,0
2056-EVGZL,Fiber optic,0,1,1,1,1,1
8777-MBMTS,Fiber optic,0,1,1,1,1,1
7753-USQYQ,DSL,0,1,0,1,0,1
5366-IJEQJ,Fiber optic,0,0,1,0,1,0
7661-CPURM,Fiber optic,0,0,0,1,0,1
6233-HXJMX,Fiber optic,0,0,1,0,0,1
1981-INRFU,Fiber optic,0,0,0,0,1,0
4971-PUYQO,Fiber optic,0,0,0,0,1,1
5115-GZDEL,DSL,1,1,1,1,1,1
3338-CVVEH,Fiber optic,0,0,0,0,1,1
8485-GJCDN,Fiber optic,0,0,0,0,0,0
2615-YVMYX,Fiber optic,1,1,1,0,1,1
2851-STERV,DSL,0,0,1,1,1,1
4393-GEADV,Fiber optic,1,1,1,1,1,1
8486-AYEQH,Fiber optic,0,0,0,0,0,0
1527-SXDPN,Fiber optic,0,0,1,1,0,1
6029-WTIPC,Fiber optic,0,0,1,0,1,1
8634-CILSZ,Fiber optic,0,1,0,1,1,1
5419-JKZNQ,Fiber optic,0,0,0,0,0,0
2495-KZNFB,Fiber optic,1,0,0,0,0,1
1409-PHXTF,Fiber optic,0,1,1,1,1,1
4560-WQAQW,DSL,1,0,0,1,0,1
9591-YVTEB,DSL,1,1,0,0,1,0
9309-BZGNT,DSL,0,0,1,0,0,0
4274-DRSQT,Fiber optic,0,1,0,0,1,0
2027-DNKIV,DSL,1,0,1,1,0,0
2885-HIJDH,DSL,1,0,1,1,1,1
5424-RLQLC,DSL,0,1,0,0,1,0
6682-QJDGB,DSL,1,1,0,0,0,0
6507-DTJZV,DSL,0,0,0,0,1,1
8780-IXSTS,Fiber optic,0,1,0,0,1,0
6723-WSNTY,Fiber optic,0,1,1,1,1,1
9530-EHPOH,DSL,0,0,1,0,0,0
2725-IWWBA,DSL,1,0,1,1,0,0
0345-HKJVM,Fiber optic,0,0,0,0,1,1
1061-PNTHC,Fiber optic,1,0,1,1,1,1
6574-MCOEH,DSL,0,0,1,1,1,1
7399-QHBJS,DSL,1,1,0,1,0,0
3049-SOLAY,Fiber optic,0,0,0,0,1,1
0997-YTLNY,DSL,0,0,0,1,0,0
3317-HRTNN,DSL,0,0,0,0,1,1
9479-HYNYL,DSL,0,1,1,1,1,1
3235-ETOOB,Fiber optic,1,0,0,0,0,0
8058-INTPH,Fiber optic,0,0,0,0,1,0
3642-GKTCT,Fiber optic,1,1,1,1,1,1
0774-RMNUW,DSL,1,1,0,1,1,1
1334-PDUKM,Fiber optic,0,1,1,0,0,0
0756-MPZRL,DSL,0,0,1,1,0,0
2242-MFOTG,Fiber optic,1,0,0,0,0,0
2927-CVULT,Fiber optic,1,1,1,1,0,1
2144-BFDSO,Fiber optic,1,1,1,0,1,1
8745-PVESG,DSL,1,0,1,1,0,0
5647-FXOTP,Fiber optic,0,1,1,0,1,1
5569-OUICF,Fiber optic,0,0,0,1,1,1
8821-XNHVZ,Fiber optic,0,0,0,0,1,0
2082-OJVTK,Fiber optic,0,0,1,0,0,1
9700-ISPUP,DSL,0,1,0,1,0,1
9839-ETQOE,DSL,1,1,1,0,0,0
6078-VESFR,Fiber optic,0,0,0,0,0,0
9027-TMATR,DSL,1,0,1,1,1,1
5940-NFXKV,Fiber optic,0,0,0,0,0,1
1941-HOSAM,Fiber optic,0,0,0,0,1,1
9110-HSGTV,DSL,1,0,1,1,1,1
6171-ZTVYB,DSL,1,1,0,1,0,0
9564-KCLHR,DSL,0,0,0,1,0,0
1935-IMVBB,Fiber optic,0,0,0,0,1,1
2535-PBCGC,DSL,1,1,1,1,1,1
2082-CEFLT,DSL,0,0,0,0,0,0
1470-PSXNM,Fiber optic,0,1,1,0,1,0
1213-NGCUN,DSL,0,0,0,1,0,0
2498-XLDZR,DSL,1,1,1,1,0,1
9866-OCCKE,Fiber optic,1,0,1,1,1,1
5338-YHWYT,DSL,1,1,0,1,0,0
7718-UPSKJ,Fiber optic,1,1,0,1,1,1
8731-WBBMB,DSL,0,1,1,1,1,1
1448-CYWKC,Fiber optic,0,1,1,0,1,1
7901-IIDQV,DSL,0,0,0,1,0,0
